artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
danzig,tired of being alive,1990,rock,care reason feel need world fear heretic doom wait number bring tire alive spite bleed bleed light tire bleed light fee lie regret bring tear scar things fear easy clean beast human sheep fear heretic doom wait number bring tire alive spite bleed bleed light tire bleed light fee lie tire alive spite bleed bleed light tire bleed light fee lie yeah yeah tire tire bleed yeah yeah,68,0.0008771929900391,0.6243160686200931,0.0919328340472613,0.0008771930549475,0.0871207852472869,0.0008771929990728,0.0008771929917298,0.0008771930622966,0.0008771930031529,0.0008771930197715,0.0008771930025624,0.1420820288449889,0.0422675806862182,0.0008771930117252,0.0008771930308503,0.0008771932330766,0.4454673453915304,0.6801015306514883,0.0001134539291706,0.7439271255060729,0.1611706512778235,0.5815685134510706,violence,0.4285714285714285
aaron watson,off the record,2003,country,letter lawyer gonna final sign dot line guess freedom call fresh start half take half heart lose life complications tear lawyers legal litigations record need easy heart cause know record take wed picture fireplace stand awhile star pretty face lose differences resolve push come shove thank children involve throw bouquet think throw away record need easy heart cause know record bridge pray lord hear record need easy heart cause know record girl record,73,0.0009074410600808,0.0009074410674098,0.0541542132116757,0.000907441068772,0.0415215281990277,0.0276262106250984,0.0009074410254703,0.1133281318312395,0.0009074410801973,0.1760874723180189,0.0897206218765508,0.0009074410799972,0.0424815786513678,0.0377725780032403,0.3203302798525715,0.0009074410186966,0.5407776454023612,0.6892803117708893,0.2319269396856824,0.0,0.4260098928277001,0.3793599960279039,sadness,0.2428571428571428
herb ellis,you stepped out of a dream,1963,jazz,step dream wonderful eye like lips like smile like honest truly step cloud want away away crowd apart dream safe heart interlude step cloud want away away crowd apart dream safe heart wadeelala dream,34,0.0017543859649198,0.0017543860006516,0.0017543860210253,0.0017543859652977,0.0017543859652524,0.0017543859653579,0.0017543862681847,0.0017543859732012,0.0017543860045201,0.0017543859965065,0.0017543860138397,0.2459857979715514,0.0017543859649124,0.1281948897344103,0.4481132003260136,0.0017543859666069,0.7303151738329904,0.4951157603261287,0.8263050464910106,2.611336032388664e-06,0.908285243198681,0.3012794793991563,sadness,0.8142857142857143
rob thomas,little wonders,2007,pop,roll right shoulder know hardest clarity define remember feel live small hours little wonder twist turn fate time fall away small hours small hours remain lyric commercial,27,0.0021052632972091,0.0864499054866091,0.3575421555439839,0.1229350646852834,0.0021052631743931,0.0426245551580907,0.0021052631760039,0.0021052633386939,0.0021052632216355,0.0021052632019843,0.0021052633513933,0.0021052633031467,0.0021052631911083,0.0021052632389619,0.2304509101556848,0.0021052635239235,0.1097151521715585,0.65792374945517,0.0287138842508878,0.0,0.3157460840890355,0.61660464270756,world/life,0.1857142857142857
big kuntry king,yeah [i'm on it],2017,hip hop,block know mane kuntry club like pop pills yeah yeah yeah hoe yeah club like grey yeah patron yeah yeah hoe yeah like block party nigga real niggas real money folk seek ferraris nigga dead bitch twenties fifties throw slap derriere pull blow scrub club nigga point try throw tell plenty position nigga stay fuck real niggas like nigga kuntry hitter flip need bandaid drip wonder know ball stay boyz hood club like bottle patron blunt kush good high fuck matrix bend move slow flyest tell oracle doubt know kuntry kuntry question mane make bust club rain stack finna bitch see money thunder block yung mean pill pop chicks yeah tell high pop rubber band drink pistol pocket throw money tell bitch pimp money kuntry throw hundreds yeah shit hide talk floss run live knock niggas floss dual exhaust school cost thousand cash real talk know niggas real soft real boss kick sneak diss cap peel verse go hurt care world girl yung club like,165,0.0004873294391593,0.0374331669744872,0.0163137414431725,0.00048732944283,0.1026685290106635,0.0004873294369188,0.0004873294401971,0.09261483247251,0.6767464980077726,0.0004873294463788,0.0004873294568136,0.0004873294797203,0.0004873294402133,0.023890731179956,0.0004873294655036,0.0177029880031914,0.7346474601971191,0.7408404481706534,0.1857421543595927,0.0,0.5620362737015663,0.6055932877983776,obscene,0.0428571428571428
heartless bastards,the will song,2004,blues,wanna movin hang wire lose reception fade spire silence come crashin nothin leave sound listen certain innuendos hard listen certain innuendos hard things remember reflection things remember move move,29,0.0026315791804593,0.0026315792062539,0.3110600915160541,0.0026315790174329,0.0026315789576706,0.0026315792056808,0.002631578950978,0.0026315791618686,0.0773096985388247,0.2208477893001715,0.0026315792058954,0.0026315790448928,0.0026315789867163,0.002631578964154,0.1658049135876113,0.0026315789475911,0.339326329470378,0.8228085019101095,0.0028805249804467,0.000661943319838,0.4394064303380049,0.7347264499151526,world/life,0.2285714285714285
emmylou harris,sorrow in the wind,1979,country,hear soft wind sigh bush tree sound heart cry apart darling sorrow wind apart darling sweet sorrow wind leave morning footsteps away thou leaf stir hear wind grow older die fade away life brighten,34,0.0018796992503544,0.0018796993178868,0.0723473341937938,0.0018796992611206,0.0018796992481671,0.0018796992667581,0.1559884982247794,0.0018796992601684,0.0018796992579424,0.2286552150150332,0.0018796992849102,0.1560656639687437,0.0018796993066706,0.001879699249034,0.3606274988114813,0.0018796993231316,0.3512401169717318,0.5785708791631412,0.8945782074078388,0.0,0.1735366859027205,0.23320928541512,sadness,0.5857142857142857
donny hathaway,little ghetto boy,1972,jazz,little ghetto play ghetto street whatcha gonna grow face responsiblity spend days nights pool room sell cap madness neighborhood little ghetto know rough life cause see pain misery little ghetto daddy blow away rob grocery store know young life see misery pain world cruel place gonna change young think reach goal young hang pool room door look little ghetto things change stand gotta believe gotta fight better people start believe things start better better better better better better better better better better,82,0.0007855459655892,0.0007855460122912,0.3420839324351858,0.0007855459736402,0.0007855459612575,0.0824286396966199,0.0007855459612059,0.000785546020215,0.2925160330320959,0.0007855459783313,0.0985936527327317,0.0007855459860071,0.0688216373826035,0.0007855459837605,0.0719788483832102,0.0007855459569014,0.5126177840355248,0.7214316847421992,0.7319274416942188,3.633603238866397e-06,0.5877988458367682,0.5094941904091499,world/life,0.6857142857142857
shocking blue,love buzz,1969,rock,believe tell dream decieve hurt hear buzz hear buzz hear buzz need like desert need rain like darling hurt spead wing hear buzz hear buzz hear buzz,27,0.0027700831184765,0.0027700831508465,0.0027700832763958,0.0027700831045349,0.088775709527055,0.0027700831152393,0.062585262159363,0.2688822107742796,0.0027700831716264,0.3026217283714192,0.0027700831162114,0.0705872204256183,0.0027700831064514,0.0901402923912381,0.0027700833745026,0.0027700831172936,0.6804938806455106,0.6684101222982847,0.0260030381556608,0.0024595141700404,0.714550700741962,0.5485344487235236,music,0.7285714285714285
peter frampton,(putting my) heart on the line,1977,country,sit walk need know live put heart line know sign put heart line yeah come heart understand know put heart line know sign want sign put heart line cause need think think make harder yeah free need wish put heart line sign put heart line right put heart line gotta sign eye put heart line want wear heart start put heart line today,63,0.0008354219419237,0.0008354219200815,0.027095754624959,0.3657084701167412,0.0916899641414884,0.0008354218961925,0.0008354219057358,0.1549439510665192,0.0008354219221471,0.0008354219010832,0.0008354219540259,0.0008354219046974,0.0203205952451075,0.0008354219588957,0.3005234334444309,0.0008354218926754,0.6350048738221598,0.7053816373099504,0.2590354006379524,2.5708502024291495e-06,0.5239076669414674,0.5715581908063595,night/time,0.6142857142857143
tracy lawrence,between us,1991,country,love open door know safe inside slam shut lock hearts outside handle pride word wall lose head gamble hearts trials tear doubt fear things pass last teach forgive time help forget long live things regret keep workin cause perfect word wall lose head gamble hearts trials tear doubt fear things pass last trials tear doubt fear things pass last,59,0.0010741138657729,0.2140836409307152,0.4483344393537771,0.0010741139392029,0.0010741138613107,0.0010741139015209,0.0235220165209574,0.0010741139265336,0.0010741138827647,0.0010741138827581,0.0010741138870341,0.0010741138776988,0.0010741138639003,0.0010741138813716,0.2979481949334027,0.0010741138588731,0.552691432903715,0.6401302463913032,0.7238953051157683,5.020242914979757e-06,0.29719703215169,0.4434260609540557,world/life,0.4142857142857143
leon russell,roll in my sweet baby's arms,1995,blues,roll sweet baby arm roll sweet baby arm shack till mail train come roll sweet baby arm fiddle gonna work railroad gonna work farm shack till mail train come sweet baby arm sweet baby arm banjo friday night lyin jail walkin streets wouldn bail sweet baby arm fiddle mama beauty operator sister weave spin daddy own cotton watch money sweet baby arm banjo sweet baby arm,66,0.22818545645514,0.0010741138886429,0.0010741138715873,0.0010741138800534,0.0010741138581471,0.1338495485456045,0.3859365469231384,0.0010741138832229,0.0010741140589541,0.0010741138680064,0.0010741139122914,0.0871296746563196,0.0010741138605428,0.0010741138758125,0.0010741138662208,0.001074113856082,0.4476334885735947,0.5984924236597184,0.0377500379016444,9.44331983805668e-06,0.9701154163231656,0.5695561262774171,romantic,0.3571428571428571
morgan heritage,a man is still a man,2003,reggae,wear jacket walk barefoot difference good evil poor black white sure difference good evil listen friends lot different people streets wipe glass windows little food wear suit work good grant live better life color skin mean thing good commit judge holy let aware entertain angels unaware angels wear jacket walk barefoot difference good evil poor black white sure difference good evil bridge everyman freedom wealth sure live life treat right hear word wear jacket walk barefoot difference good evil poor black white sure difference good evil hear word lot different people streets wipe glass windows little food wear suit work good grant live better life wear jacket walk barefoot difference good evil poor black white sure difference good evil manx difference good evil manx difference good evil,127,0.000598086134429,0.3950929669256141,0.0941461883940038,0.0005980861499029,0.0005980861287694,0.088676915838215,0.0005980861265259,0.0835204079391732,0.0005980861512197,0.0005980861547601,0.0826662391690003,0.0005980861785545,0.0731867760662729,0.0005980861583906,0.0005980861492731,0.1755334719209372,0.552691432903715,0.7670948388585492,0.1074288227197015,0.0,0.9165292662819454,0.7177089014191435,violence,0.2428571428571428
the paul butterfield blues band,in my own dream,1968,blues,know fool take long time head upside stand know wasn solid grind satisfy satisfy think think keep live yeah keep live dream dream everyday everyday grow blinder everday think strong stronger need help strongest river oooo flow satisfy satisfy yeah think yeah think keep live keep live dream dream know tide yeah strong know carry show wrong yeah satisfy satisfy yeah think think keep live yeah keep live dream dream fade everyday everyday grow blinder everyday think strong stronger need ooooo strongest river flow uphill satisfy satisfy think think,89,0.0006925207812688,0.0006925208373178,0.4357998338560614,0.0006925208146441,0.1978172028082896,0.0006925208025687,0.000692520796142,0.2616212232759077,0.0006925207925322,0.0006925207860435,0.0006925208010593,0.0006925208102708,0.0006925207825829,0.0006925207800281,0.0006925208164308,0.0006925208072491,0.3382432578793458,0.6401302463913032,0.5722887271975173,0.0010526315789473,0.3786067600989283,0.3243032214819922,world/life,0.7428571428571429
thin lizzy,the pressure will blow,1981,blues,destination point position mean mission decision clear need reason want prime time decision time set slow build let pressure blow time want story place nursery rhyme want time need reason play know secret liaison separate ways set slow build let pressure blow time push position till pressure build press decision till mind season play know secret liaison separate ways set slow build let pressure blow time,66,0.0011695906607076,0.0011695907385645,0.3637177565580877,0.1478547107897823,0.0011695907992689,0.0011695906464444,0.0011695906777232,0.1200623676746471,0.0011695907048078,0.1126665707758405,0.0011695906825986,0.0011695906856969,0.0011695906750797,0.0011695906532581,0.0011695906722849,0.0011695906451158,0.4584642044839164,0.5606235417788374,0.0037741001747993,8.117408906882591e-06,0.8516075845012365,0.6035912232694354,world/life,0.5571428571428572
ten years after,bad scene,1969,blues,ruin ruin night ruin kill kill life kill hurt heart hurt pride hurt choke head choke inside leave life want like leave want tell think right baby right,28,0.0539480574231732,0.2478392721395775,0.0835354340768627,0.1348605974078444,0.0021929824717581,0.0021929824738241,0.0021929824819337,0.0021929827495911,0.0021929825730358,0.002192982471047,0.0021929825115794,0.0021929824969459,0.0021929824624245,0.0021929827801944,0.3501208143216356,0.002192982466876,0.2570128885519332,0.7261236315155244,0.0004979924678639,0.8896761133603239,0.856760098928277,0.8988957412884165,sadness,0.7285714285714285
bon jovi,these days,1995,rock,walk face crowd try rain vagabond wear styrofoam crown wonder corner sing songs change everybody cross bare days come look shelter suitcase dream motel room boulevard guess try see disciples wanna want days hold days days star reach days ladder streets days fast last graceless leave days shoe bust legs try learn second story window jump close eye momma say crazy say momma know heroes die guess fade away know rome burn time change world keep turn round round round round days days star reach days ladder streets days fast last time waste leave blame leave days,97,0.0006662225453613,0.0006662225480165,0.3596061278868352,0.0006662225544398,0.0006662225646941,0.0006662225217001,0.0006662225707624,0.0608788719769105,0.0006662225498612,0.0348729615532437,0.3173544863821207,0.1020635722498576,0.0006662225209983,0.0006662225385642,0.0833032448717324,0.0006662225189678,0.2992526806021878,0.7780170756095685,0.0272078586424283,0.0,0.193116240725474,0.8348296763622648,world/life,0.3571428571428571
crystal gayle,all i wanna do in life,1977,country,right wrong weak strong good think cause wanna life somebody wanna life somebody days nights fight talk away get harder everyday cause wanna life somebody wanna life somebody wish friend wish learn play time dream life away okay cause wanna life somebody wanna life somebody,45,0.0011695906533184,0.0011695907454889,0.3034762965764981,0.0011695907810026,0.0011695906699288,0.0011695906452081,0.0011695906664455,0.2099177123509842,0.0011695907200066,0.0011695907355456,0.0011695906689045,0.0011695906515835,0.0011695906654281,0.0011695907225565,0.1139206314126961,0.1930293032618706,0.772554965883245,0.6303617670435606,0.824297012346398,0.0072368421052631,0.7289777411376751,0.4584415449211225,world/life,0.6142857142857143
anthony b,freedom fighter,2012,reggae,mouth envious door paradise beat mission stone cause write wall scream mountain top pride come fall thoughts share energy unlike hide truth tell like truth free feel sorry soul hear ring cause toll freedom fighter remorse rag holy soon come face face face face hear come people march come close eye hear come fight begin come freedom fighter remorse rag holy soon come face face face face,67,0.0954735761446669,0.4893864247242167,0.0010121458106301,0.0010121457628052,0.0010121457569325,0.0010121457518816,0.0010121457861774,0.0615974680556114,0.0010121457960433,0.0935509517800857,0.0010121457736021,0.0530719509326644,0.0870269123834181,0.0010121458311524,0.1077469664606401,0.0010121459066104,0.7075706704213148,0.7673768684460169,0.1355413007442778,0.0,0.8588211046990931,0.7477398693532771,violence,0.1142857142857142
shirley horn,the good life,1963,jazz,complaints regret believe chase dream place bet learn share drink satisfy hungry road life bring life dreamers dream funny time fly warm hellos goodbyes leave memories memorize winter warm yesterday know tomorrow bring take away long game want play laugh life life bring life dreamers dream storm weather good better life storm weather good better life,56,0.0011198208432986,0.0011198208534449,0.6254192447122043,0.0011198208808459,0.0011198208518934,0.0011198208461893,0.0011198208907175,0.0011198209137757,0.0011198209117823,0.2167337591778352,0.0545014264426662,0.0011198209283442,0.0227548203387975,0.001119820839145,0.0011198209233975,0.0423498672994602,0.4086429112964367,0.4139937953490756,0.9267067537216404,0.0004908906882591,0.1261335531739488,0.1200926395298832,world/life,0.8142857142857143
violent femmes,color me once,1994,pop,color color twice gonna turn nice everlasting arm gotta false alarm alarm alarm maybe maybe maybe desire say understand like wife neck like cold cold knife nimble fall dead bend head gotta help body heal soul dead work sinner saint mix paint paint house black night come house white gotta gotta gotta gotta gotta live life like couldn,58,0.0010741139030709,0.4302211541952855,0.001074113987093,0.001074114005184,0.0010741138621801,0.0338766234679928,0.032869011436568,0.1188559504808668,0.0010741139001553,0.0010741138674465,0.0962871497449086,0.0010741139597118,0.0010741138694127,0.0729623131658115,0.0010741139116195,0.0010741138571263,0.6794108090544786,0.689049560290234,0.638553853969733,0.002580971659919,0.3518136850783182,0.5124972872025633,violence,0.3714285714285714
hank thompson,love thief,1960,country,steal heart thief take heart crime care thief complain night steal blind hug kiss crime thief pick lock burglars skill walk right take thief take need wed ring thief wasn look sneak soul affection take heart know thief steal thief steal,41,0.0020242915348674,0.0020242915887838,0.00202429155735,0.0755622778476264,0.0020242919233676,0.0020242915156905,0.055594923642056,0.0020242917102471,0.0020242915734434,0.0020242917027129,0.1656808696535365,0.0020242915507432,0.0020242915165546,0.002024291619566,0.6727975549655966,0.0020242915010897,0.6609985920069318,0.5911083762787477,0.7831323123818399,2.267206477732794e-06,0.7877164056059356,0.3813620605568461,sadness,0.8571428571428571
emmylou harris,sweet dreams,1975,pop,sweet dream night forget start life instead have sweet dream plain know wear ring know hate night instead have sweet dream sweet dream night forget start love instead have sweet dream instead have sweet dream,35,0.0015037594084443,0.0015037594974242,0.2929524555379151,0.2116806338511345,0.0015037594014472,0.0015037594054027,0.3332246364621863,0.1058681635073215,0.001503759471119,0.0352214783232988,0.0015037595370699,0.00150375945229,0.0015037594174888,0.0015037595275257,0.0015037594817975,0.0015037594023657,0.4075598397054045,0.6281055303438197,0.7931724831049028,0.0033704453441295,0.2219703215169002,0.2882660599610318,romantic,0.6428571428571429
chuck berry,stop and listen,1961,blues,stop listen hear baby stop listen hear baby loud call nice plain stop listen start stop listen start fall break heart baby tell world baby tell world stop listen,29,0.1897453521194043,0.0018148820640472,0.059968328236373,0.001814882045322,0.0018148820413784,0.0018148820501389,0.0018148820577504,0.0018148822266915,0.001814882108004,0.3390368168724499,0.0018148820709638,0.0018148820605969,0.0018148820999656,0.0518358715393638,0.1572970844661312,0.0018148820330616,0.533196144265136,0.5003204881675768,0.9096384634924332,0.0074392712550607,0.4548639736191261,0.241217543530889,music,0.8428571428571429
slightly stoopid,nothin over me,2005,reggae,tell sick tire sick tire tell sick tire sick tire tell sick tire sick tire,15,0.0032894737358231,0.7541246578218349,0.0032894736860897,0.0032894738333297,0.0032894736856817,0.0032894737870242,0.0032894737022738,0.1899542889048153,0.003289473773718,0.0032894737500905,0.0032894737552122,0.0032894736842107,0.0032894736930997,0.0032894736960013,0.0032894737205272,0.0032894736842107,0.391313765839922,0.8385765197548906,0.1606417275519353,0.0001143724696356,0.1683841714756801,0.9849845160329332,violence,0.2142857142857142
johnny cash,ain't no grave,2010,country,grave hold body grave hold body hear trumpet sound go rise right grind grave hold body look river think band angels come grave hold body grave hold body look yonder feet land blow trumpet hear grave hold body grave hold body meet meet meet middle wing fail meet grave hold body grave hold body meet mother father meet river road mama know check load grave hold body grave hold body grave hold body,73,0.0007412898726805,0.3905205585882457,0.0007412898598704,0.0007412898974803,0.0007412898535486,0.0151794886221083,0.2126747906886637,0.0007412899259075,0.0007412898928856,0.00074128991335,0.1493064413616279,0.0292639921766777,0.0562680935711013,0.0007412898979789,0.0007412898592079,0.0007412898866841,0.5223654283548144,0.6437966310283824,0.9106424805647396,0.0006275303643724,0.3961253091508656,0.3683486411187215,violence,0.1428571428571428
shaggy,ready fi di ride,2008,reggae,shaggy pleasure lover lovin hard cause ready ride waan point heal outta breath break sweat night sighhhhhhhhhhhh waan heap noise bite roll eye grit teeth please size sighhhhhhhhhhhh know pump feel ride like jockey peddle wheel seal tink hype reveal bless talent believe special point legs ceilin grine gwaan evenin later catch feelin sexual healin slop returnin lock oonu woman yearnin learnin grine determine hype reputation earnin pray woman torment night haffi visit apartment ting gwaan tear garment salute nookie sargeant bridge haffi yuhself know lover play play sure away middle type woman stay know lover play play sure away middle type woman stay,104,0.0239245320833305,0.0009746589432315,0.0009746589588656,0.0009746589791687,0.00097465887446,0.0009746589367865,0.1623735158095125,0.0689486871767158,0.3239805241955351,0.0009746589121062,0.1448660664588333,0.0009746589237072,0.0009746589706375,0.0009746589862935,0.2330527012109811,0.0009746589592084,0.876529838622333,0.7630951465271901,0.0034427745409382,0.0001518218623481,0.1735366859027205,0.8198141923951979,obscene,0.1714285714285714
brenda boykin,love is in town,2008,jazz,feet care grind people join world mesage share time live life prime world world summer days shunnig longer viral travel life lover right world message open mind live life gotta worldlove world summer days shun longer pappepi parapepio,38,0.0017543859709269,0.0466787310056634,0.6315737538391089,0.0613341459416091,0.0017543859830804,0.0017543860649411,0.0367674897948232,0.0017543860167179,0.0017543860045011,0.084165031060378,0.0017543860827247,0.0017543860942223,0.0566162018716255,0.0017543859892307,0.0017543860247809,0.0017543859751076,0.7292321022419582,0.7331743712022152,0.0146576452385996,0.0006902834008097,0.478565539983512,0.6476366429061648,world/life,0.1714285714285714
bazzi,i.f.l.y.,2019,pop,baby look touchin slowly hold player send prayer holy naked girl summer lonely yeah hesitant spooky like skeleton intelligent bitch irrelevant ahah yeah line memories guess summer best chef recipe yeah better guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin yeah better days rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah chillin floor penthouse view mean thing cause money money spend bring best twin shoutout baby yeah yeah yeah write song sing need bail jail bring fail wing guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin better days yeah yeah yeah rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah baby yeah baby baby yeah baby yeah baby baby,132,0.1033837996171954,0.0005060728919228,0.0005060729120761,0.0005060728994559,0.1744456797432838,0.0005060728765744,0.0005060729226744,0.1988267965216062,0.3980741725999737,0.1033279880023693,0.000506072892552,0.0153626158186548,0.0005060729096526,0.0005060729714089,0.0005060729169263,0.0005060728750963,0.8126286147514352,0.7905545727251749,0.3805214663870144,0.0,0.546578730420445,0.5195045130538611,obscene,0.0142857142857142
dennis brown,i believe,1999,reggae,owee girl child yeah say awesome girl believe miracles believe believe things girl come believe fall believe bless believe things happen forever ought example girls boys fall sense come believe fall believe bless believe things happen forever say awesome girl awesome believe miracles believe believe things girl come right things wanna hear wanna hear know feel like live girl girl say awesome believe fall believe bless believe things happen forever believe believe believe believe believe things awesome awesome believe fall believe bless believe things happen forever,86,0.0006925208314577,0.0006925207969596,0.5269838656258184,0.0006925207992576,0.0151220433811752,0.0006925207850063,0.000692520777046,0.1699736103222547,0.0006925207875665,0.0006925208355343,0.0006925208091231,0.0006925207914623,0.0006925208750078,0.1475404778655803,0.0778251822974658,0.0006925208046109,0.578685151088487,0.7161756787939388,0.0853404471289629,4.898785425101214e-05,0.8546990931574608,0.6376263202614536,world/life,0.3
sleeq,flubber (watch out!),2017,hip hop,fuck bitch know wanna rave short hair taste surround yeah bitch fake homies ones know bitch loyal watch bitch suck nutsack want flubby yeah blossom spring titties bounce round like fuck spring roll know come door know cumming door good bitch know gonna cuff bitch pull paper pant shit snobby bitch spit duck work everyday shit straight bitch facial yeah know shoot straight fuck unintelligible face truck scream need talk bullshit shit shit gonna sleep mean unintelligible fuck read light skirt lace braand know like face dawg gonna kill shake gonna fuck bitch sure gun better watch fuck bitch date jump girl girl like fuck hopscotch remember get drink scotch know pray unintelligible face fuck delicious moanin groanin pump fuckin come unintelligible lick fuckin think unintelligible smoke fuck unintelligible night sinnin tastier unintelligible peep vision aiden tolman,137,0.0005720824123292,0.0504868980509001,0.0005720824299962,0.0005720824458724,0.0425508332761996,0.0005720824312833,0.0005720823943404,0.0612715453948744,0.6289655374789327,0.0336447056451845,0.0634704172730463,0.0005720824312272,0.0005720824176061,0.0571352661957744,0.0005720824008553,0.0005720824119432,0.5451099317664898,0.7884265312924645,5.0301255322545505e-06,0.8056680161943319,0.4950535861500412,0.9669659352724528,obscene,0.0428571428571428
nina simone,the black swan,1963,blues,fall lie blood moon weave bandage gold black swan lover lover tear tattered bridal gown lamp lose silver needle silver thread star stitch route die black swan lover give kiss golden ring golden ring give kiss golden ring silver needle silver thread star stitch route die black wing black wing black swan give kiss,54,0.0013850415614542,0.3308957761578296,0.0013850416568444,0.0013850415539179,0.0013850415512466,0.0013850415575054,0.1877399084495229,0.001385041578214,0.0013850415699994,0.070571195356668,0.0013850415902493,0.3900174962921522,0.001385041558305,0.0013850415669065,0.0013850416633943,0.0013850415519484,0.2310191703671613,0.5178832397507883,0.9718875219754236,0.0102226720647773,0.3538746908491345,0.3483279958292991,violence,0.8142857142857143
pieces of a dream,pieces of a dream,1981,jazz,think late night flash light pass remember yesterday life go away laugh break clearly leave piece dream lose restless nights whisper life create shadow fall call clearly leave piece fade photograph frame break glass shatter memories time soon erase souvenirs salt thousand tear break clearly leave piece clearly leave piece dream piece dream,53,0.0012531328350974,0.0012531328759389,0.1596204504750676,0.0012531329776324,0.0012531328367249,0.0012531328346224,0.0012531328756543,0.0012531328783994,0.0012531328512406,0.0012531329312562,0.0012531329126317,0.1635792971795044,0.0012531328423799,0.0012531328368623,0.656750126366112,0.0012531329276991,0.7119029567854437,0.575930056662308,0.2198787348180068,0.9089068825910932,0.7835943940643034,0.4554384481277092,sadness,0.5571428571428572
morrissey,suedehead,1988,rock,come hang sorry sorry come know make things hard know come telephone send silly note sorry sorry come know make things hard know come sneak room read diary things know write illustrations sicken sicken good good good good good good good good good good good good good good good good good good good,53,0.0937287241510929,0.0010964912612578,0.0010964912563223,0.001096491240362,0.0010964912294881,0.0010964912817715,0.0010964912343657,0.3792922893564504,0.0010964912563668,0.0940065055468268,0.0010964912892899,0.001096491256442,0.0010964913473664,0.0010964912657402,0.0010964912547068,0.4165251120853601,0.5061193544893319,0.7988359869753608,0.0012640574940336,0.001497975708502,0.6650865622423743,0.9899896773552888,feelings,0.4571428571428571
ella fitzgerald,teardrops from my eyes,1958,blues,time rain think time feel blue rain start fall window pane rain teardrops eye tear eye say goodbye baby hurry rain teardrops eye remember night tell wouldn lonely single cloud disappear wear smile baby hurry rain teardrops eye,38,0.0666434242565185,0.0015948963837027,0.0015948964438005,0.0699961384561009,0.001594896335288,0.0015948963479762,0.040568630558412,0.1450105219094806,0.0015948963614332,0.0441033594764037,0.0015948964763408,0.1424603700631615,0.0015948963335033,0.0015948965051929,0.3155591405682219,0.0015948964361479,0.6295895158669989,0.6365151398610362,0.780120261164921,0.0,0.5682192910140147,0.3333125118622322,sadness,0.8857142857142857
joe bonamassa,further on up the road,2009,blues,road gonna hurt like hurt road gonna hurt like hurt road baby gotta reap say true gotta reap say true like mistreat gonna mistreat laugh pretty baby someday gonna cry laugh pretty baby someday gonna cry road wasn lie road gonna hurt like hurt road gonna hurt like hurt road baby,51,0.1110208291013291,0.0010964912438482,0.0010964912744922,0.0010964912281589,0.0010964912371099,0.0010964912813555,0.0010964913313044,0.0010964913074469,0.0010964912506079,0.0010964912362657,0.2319932296143223,0.0010964912361566,0.001096491230241,0.1271577951867364,0.3109705001651728,0.0010964912308186,0.2927542510559948,0.6727174832705176,0.0059126565388117,0.1912955465587044,0.400247320692498,0.8398348376846204,sadness,0.1571428571428571
sly & the family stone,if you want me to stay,1973,rock,want stay today available know stay doubt grant smile count days go forget reachin phone promise go lyric commercial,19,0.0030959752825347,0.0030959752474914,0.5060217824594303,0.0030959754994576,0.0030959752372026,0.0030959752430202,0.0030959752900288,0.1666027656501095,0.0030959753878087,0.0030959753580535,0.0030959753752,0.0030959752788822,0.0030959752321984,0.0030959753901201,0.0030959754499831,0.1059603826234314,0.8462038340734322,0.617465323180268,0.281123776228691,0.0007914979757085,0.7609233305853257,0.4804642547394872,world/life,0.6714285714285714
benjamin francis leftwich,atlas hands,2011,pop,dock ship sail middle water deeper see jump right swim free remember face cause place star things share money come like rain hand wait cold long promise appear people church start sing hand good care remember face cause place star things share plan atlas hand gonna turn listen lessons learn plan atlas hand gonna turn listen lessons learn,58,0.0010121457832136,0.0010121458158749,0.3164096491467403,0.0356474305187167,0.0010121457638902,0.0010121457656629,0.0010121458364943,0.0010121458193288,0.0616485206583209,0.0655237702729041,0.14073995078536,0.1821208673922888,0.0649282728751651,0.0010121458116152,0.001012145796422,0.0010121459621332,0.6241741579118381,0.6093633823039253,0.8925701732632263,0.0008633603238866,0.4558944765045342,0.3082867052504542,world/life,0.1285714285714285
james mcmurtry,terry,1989,country,mcmurtry track send away years night lose control straight shots stagger park call name mood game irate courtin fate go blink turnin question heat moment flash blood gravel long neck hand track go years time send school pay attention mind rule make fuss say miss play guitar room neath sixtywatt glow till counselor shout light come ringin whatcha doin heat moment flash shoulda happen know track someday comin hometown look streets game play dream months turn eighteen outta leave wall gonna stay good long time heat moment second throw away track send away,93,0.0007209805566966,0.1438428310402618,0.0888244901364703,0.1058680396477052,0.0007209805378442,0.0007209805715763,0.000720980569746,0.0007209805915182,0.3289604753038037,0.0695489652472946,0.0007209805954707,0.0929895389184572,0.0007209806166663,0.0007209805636412,0.0979818593075838,0.0491354538948086,0.6707462363262212,0.5840319975386508,0.082328395912044,0.000414979757085,0.7856553998351195,0.5625489004261194,obscene,0.4428571428571428
